amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,is_anomaly
790.09,80.3,709.79,65,1169,1,emulated_device,different_city,1
59.29,62.64,-3.35,6,2358,0,trusted_device,different_city,0
115.82,123.69,-7.86,2,181,0,trusted_device,same_city,0
88.13,100.47,-12.33,7,1242,0,trusted_device,same_city,0
76.14,77.44,-1.3,14,1767,0,trusted_device,same_city,0
72.02,69.75,2.27,11,2359,0,trusted_device,same_city,0
83.41,82.42,0.99,18,2614,0,trusted_device,same_city,0
115.21,112.35,2.85,1,592,1,trusted_device,same_city,0
50.88,43.16,7.72,0,28,1,trusted_device,same_city,0
150.7,201.49,-50.79,2,1158,0,trusted_device,same_city,0
76.76,77.64,-0.88,11,2862,0,trusted_device,same_city,0
77.08,73.6,3.47,13,803,0,new_device,same_city,0
85.18,72.08,13.1,2,28,1,trusted_device,same_city,0
117.75,109.14,8.6,7,604,1,trusted_device,same_city,0
78.13,60.88,17.25,17,1640,0,trusted_device,same_city,0
50.2,58.49,-8.29,5,42,1,trusted_device,same_city,0
132.88,145.7,-12.82,7,418,0,trusted_device,same_city,0
44.05,44.47,-0.43,0,67,0,trusted_device,same_city,0
39.73,41.66,-1.93,11,2697,0,trusted_device,same_city,0
233.89,235.69,-1.81,0,170,0,new_device,same_city,0
86.53,75.22,11.3,7,2942,0,trusted_device,same_city,0
52.98,58.05,-5.06,12,2342,0,trusted_device,same_city,0
47.19,63.86,-16.67,11,1321,0,trusted_device,same_city,0
53.78,63.04,-9.26,0,99,1,trusted_device,same_city,0
1096.72,126.45,970.27,29,29,0,emulated_device,same_city,1
124.48,137.4,-12.92,3,240,0,new_device,same_city,0
47.89,64.81,-16.92,3,564,0,trusted_device,same_city,0
1.5,22.54,-21.04,0,29,0,trusted_device,same_city,0
159.89,152.2,7.69,0,403,0,trusted_device,same_city,0
163.78,215.74,-51.97,0,491,0,trusted_device,different_city,0
107.01,124.15,-17.13,4,302,0,trusted_device,same_city,0
37.9,38.55,-0.64,8,1419,0,trusted_device,same_city,0
90.77,101.38,-10.61,6,248,0,trusted_device,same_city,0
51.81,79.24,-27.42,8,2499,0,trusted_device,same_city,0
423.63,456.47,-32.85,4,818,1,trusted_device,same_city,0
106.08,84.62,21.47,12,2924,0,trusted_device,same_city,0
81.33,77.12,4.21,6,61,0,trusted_device,same_city,0
66.33,84.48,-18.15,1,72,0,new_device,same_city,0
148.88,147.91,0.97,2,199,0,trusted_device,same_city,0
71.26,88.64,-17.37,15,1291,0,trusted_device,same_city,0
44.89,56.39,-11.5,6,1340,0,trusted_device,different_city,0
179.62,189.84,-10.22,0,592,0,trusted_device,same_city,0
89.16,90.11,-0.94,15,1796,0,trusted_device,same_city,0
168.47,114.26,54.21,0,473,0,trusted_device,same_city,0
190.46,326.16,-135.71,2,373,0,trusted_device,same_city,0
47.96,69.89,-21.93,1,651,0,trusted_device,same_city,0
1510.59,225.37,1285.22,38,1217,1,trusted_device,different_city,1
101.6,112.73,-11.12,0,66,0,new_device,same_city,0
18.79,12.64,6.14,8,77,0,emulated_device,same_city,0
37.61,104.36,-66.75,0,99,0,trusted_device,same_city,0
57.95,71.29,-13.33,3,36,0,trusted_device,same_city,0
79.39,79.57,-0.18,15,2113,0,trusted_device,same_city,0
331.18,259.44,71.74,0,404,0,trusted_device,different_city,0
32.51,32.51,-0.01,0,60,0,trusted_device,same_city,0
48.84,55.37,-6.53,10,1001,0,trusted_device,same_city,0
44.26,53.97,-9.7,3,370,0,emulated_device,same_city,0
20.22,24.12,-3.9,3,81,1,trusted_device,same_city,0
66.64,79.61,-12.96,2,70,0,trusted_device,same_city,0
42.24,40.43,1.81,8,2356,0,trusted_device,same_city,0
37.31,51.87,-14.56,5,1334,0,trusted_device,same_city,0
70.28,69.67,0.6,18,1277,0,trusted_device,same_city,0
42.63,61.19,-18.56,1,89,0,new_device,same_city,0
497.2,504.34,-7.14,2,1105,0,trusted_device,same_city,0
100.94,101.42,-0.48,14,2179,1,trusted_device,same_city,0
41.54,45.36,-3.83,0,36,0,trusted_device,same_city,0
105.2,113.44,-8.24,2,394,0,trusted_device,same_city,0
53.66,52.34,1.33,2,367,0,trusted_device,same_city,0
71.52,81.6,-10.08,12,1634,0,trusted_device,same_city,0
406.04,423.87,-17.83,2,855,0,trusted_device,same_city,0
120.73,115.74,4.99,2,575,0,trusted_device,same_city,0
13.37,11.38,2.0,0,78,1,trusted_device,same_city,0
723.83,114.97,608.86,75,2376,1,new_device,different_city,1
46.85,82.53,-35.69,7,990,1,trusted_device,same_city,0
13.7,30.3,-16.6,0,162,0,emulated_device,same_city,0
94.89,89.6,5.29,10,2086,0,trusted_device,same_city,0
173.77,194.67,-20.89,1,372,0,trusted_device,same_city,0
92.76,94.69,-1.93,6,245,0,trusted_device,same_city,0
279.91,34.33,245.58,22,51,1,emulated_device,same_city,1
425.61,443.19,-17.58,1,1178,1,new_device,same_city,0
126.13,141.91,-15.79,7,272,0,new_device,same_city,0
30.38,29.5,0.87,4,874,0,new_device,same_city,0
73.71,77.69,-3.98,14,2722,0,trusted_device,same_city,0
32.0,40.8,-8.81,0,21,0,trusted_device,same_city,0
423.05,409.07,13.99,3,267,0,trusted_device,same_city,0
21.42,27.52,-6.1,0,71,0,trusted_device,same_city,0
272.47,55.19,217.28,42,1005,1,new_device,different_city,1
46.23,62.43,-16.2,3,52,0,trusted_device,same_city,0
641.48,568.59,72.89,3,834,0,trusted_device,same_city,0
2417.76,501.69,1916.07,33,795,1,trusted_device,different_city,1
35.87,38.49,-2.62,14,2748,1,trusted_device,same_city,0
158.45,293.88,-135.43,2,719,0,trusted_device,same_city,0
83.33,95.2,-11.87,2,465,0,trusted_device,same_city,0
45.4,44.13,1.27,1,207,0,trusted_device,same_city,0
28.92,38.22,-9.3,3,52,0,new_device,same_city,0
58.16,78.92,-20.75,2,27,1,trusted_device,same_city,0
242.7,235.04,7.66,3,1226,0,trusted_device,same_city,0
121.54,111.39,10.15,5,73,1,trusted_device,same_city,0
104.92,101.27,3.65,11,2682,0,trusted_device,same_city,0
51.57,47.08,4.49,7,986,0,trusted_device,same_city,0
99.18,88.22,10.96,0,367,0,trusted_device,same_city,0
590.72,84.54,506.18,95,2624,1,new_device,different_city,1
88.52,90.74,-2.22,2,245,0,trusted_device,same_city,0
87.01,99.34,-12.32,17,2508,0,trusted_device,same_city,0
51.24,55.1,-3.86,0,24,0,trusted_device,same_city,0
123.77,84.09,39.68,0,86,0,trusted_device,same_city,0
222.0,209.04,12.96,2,341,0,new_device,same_city,0
122.03,107.23,14.8,16,1062,0,trusted_device,same_city,0
88.78,89.12,-0.34,10,2415,0,trusted_device,same_city,0
114.91,98.63,16.27,15,2991,0,trusted_device,same_city,0
396.82,299.27,97.55,2,1035,0,trusted_device,same_city,0
151.38,247.2,-95.82,3,1287,0,trusted_device,same_city,0
48.43,54.67,-6.24,0,179,0,trusted_device,same_city,0
80.97,73.7,7.27,16,2370,0,trusted_device,same_city,0
304.82,62.42,242.4,20,40,1,new_device,different_city,1
98.5,95.47,3.03,16,734,0,trusted_device,same_city,0
34.61,46.83,-12.22,6,1744,0,trusted_device,same_city,0
109.9,107.85,2.05,2,254,0,trusted_device,same_city,0
268.5,245.41,23.09,1,235,0,trusted_device,different_city,0
155.44,129.94,25.49,0,666,0,trusted_device,same_city,0
124.93,134.73,-9.8,4,776,0,trusted_device,same_city,0
74.74,63.89,10.84,3,1242,0,trusted_device,same_city,0
53.63,46.15,7.49,6,1213,0,trusted_device,same_city,0
69.2,67.43,1.77,12,1100,0,trusted_device,same_city,0
36.64,41.44,-4.79,13,2458,0,trusted_device,same_city,0
320.69,208.73,111.96,0,142,0,trusted_device,same_city,0
127.82,73.82,54.0,1,25,1,trusted_device,different_city,0
411.46,42.99,368.47,24,75,1,emulated_device,different_city,1
97.14,97.93,-0.79,6,1740,0,trusted_device,same_city,0
68.53,79.44,-10.9,5,40,0,trusted_device,same_city,0
90.72,100.1,-9.38,5,203,0,trusted_device,same_city,0
117.72,65.06,52.66,1,91,0,trusted_device,different_city,0
112.5,96.16,16.34,18,740,0,trusted_device,same_city,0
628.74,102.53,526.21,10,318,0,emulated_device,different_city,1
64.02,86.06,-22.03,8,992,0,trusted_device,different_city,0
161.57,163.88,-2.31,3,284,0,trusted_device,same_city,0
29.85,25.65,4.2,0,43,0,trusted_device,same_city,0
54.04,54.37,-0.33,8,2048,0,trusted_device,same_city,0
95.56,110.35,-14.79,12,1116,0,trusted_device,same_city,0
320.74,362.19,-41.45,3,866,1,trusted_device,same_city,0
69.26,72.25,-2.98,14,2774,0,trusted_device,same_city,0
79.85,78.55,1.3,9,2729,0,trusted_device,same_city,0
90.03,120.7,-30.67,6,30,1,trusted_device,same_city,0
120.76,137.62,-16.86,5,250,0,trusted_device,same_city,0
66.25,59.83,6.41,14,1652,0,trusted_device,same_city,0
54.55,56.19,-1.64,0,73,0,trusted_device,same_city,0
29.11,26.06,3.05,2,38,0,new_device,different_city,0
148.16,150.14,-1.98,1,80,1,trusted_device,different_city,0
35.39,35.97,-0.58,3,1000,0,trusted_device,same_city,0
143.55,131.01,12.54,0,92,0,trusted_device,same_city,0
74.78,65.99,8.79,1,35,0,trusted_device,same_city,0
525.92,54.52,471.4,62,1275,1,emulated_device,same_city,1
279.92,66.42,213.5,23,1094,1,new_device,same_city,1
32.0,40.3,-8.31,3,22,0,trusted_device,same_city,0
381.06,373.4,7.66,1,598,0,trusted_device,same_city,0
103.8,132.16,-28.36,14,1681,0,trusted_device,same_city,0
45.33,40.13,5.2,0,51,1,trusted_device,same_city,0
46.51,71.32,-24.81,11,1326,0,emulated_device,same_city,0
87.35,84.58,2.78,9,1969,0,trusted_device,same_city,0
172.03,203.06,-31.03,1,224,1,new_device,same_city,0
90.21,94.18,-3.97,2,463,0,trusted_device,same_city,0
175.61,213.94,-38.33,0,555,0,trusted_device,same_city,0
130.75,148.82,-18.07,2,56,1,trusted_device,same_city,0
86.8,81.58,5.22,9,2413,0,trusted_device,same_city,0
131.26,166.96,-35.7,1,456,0,trusted_device,same_city,0
1097.09,149.44,947.65,47,362,1,trusted_device,different_city,1
206.52,137.7,68.82,1,450,0,trusted_device,same_city,0
170.84,130.88,39.95,3,279,0,trusted_device,same_city,0
73.41,77.17,-3.75,7,2932,0,trusted_device,same_city,0
99.86,102.6,-2.74,0,471,0,trusted_device,same_city,0
52.11,65.0,-12.88,0,784,1,trusted_device,different_city,0
88.64,84.2,4.44,9,2382,0,trusted_device,same_city,0
633.03,82.64,550.39,38,355,1,trusted_device,different_city,1
41.27,41.75,-0.48,13,2459,0,trusted_device,same_city,0
41.48,48.15,-6.67,11,1050,0,trusted_device,same_city,0
98.01,94.33,3.68,8,712,0,trusted_device,same_city,0
67.42,80.01,-12.6,10,222,0,trusted_device,different_city,0
93.81,83.04,10.77,11,1545,0,new_device,same_city,0
118.14,83.08,35.06,0,268,0,trusted_device,same_city,0
136.86,144.23,-7.37,3,416,0,trusted_device,same_city,0
87.55,66.68,20.87,1,786,0,trusted_device,different_city,0
123.4,130.22,-6.83,2,458,0,trusted_device,same_city,0
29.9,31.54,-1.65,0,94,0,trusted_device,different_city,0
119.53,121.14,-1.61,4,349,0,trusted_device,same_city,0
84.02,86.19,-2.17,5,53,1,new_device,same_city,0
119.91,114.74,5.17,1,44,1,emulated_device,same_city,0
66.01,58.81,7.2,13,1814,0,trusted_device,same_city,0
129.72,99.45,30.27,3,284,0,trusted_device,different_city,0
75.12,81.79,-6.68,0,134,0,new_device,same_city,0
380.19,443.22,-63.02,4,400,0,trusted_device,same_city,0
72.14,79.36,-7.22,4,29,0,trusted_device,different_city,0
94.95,108.63,-13.68,19,1027,0,trusted_device,same_city,0
81.32,78.41,2.91,9,822,0,trusted_device,same_city,0
39.51,47.22,-7.7,12,1051,0,trusted_device,same_city,0
505.4,349.95,155.45,2,1043,0,trusted_device,same_city,0
341.44,325.03,16.4,0,395,0,trusted_device,same_city,0
460.51,401.43,59.08,1,840,0,emulated_device,same_city,0
112.41,102.14,10.28,3,242,1,trusted_device,same_city,0
109.25,134.77,-25.52,15,2851,0,trusted_device,same_city,0
117.12,78.7,38.42,0,54,1,trusted_device,same_city,0
139.57,136.29,3.28,0,207,0,trusted_device,same_city,0
147.43,117.91,29.53,0,452,0,trusted_device,different_city,0
115.97,107.63,8.34,0,40,0,trusted_device,same_city,0
93.88,102.37,-8.49,5,525,0,trusted_device,same_city,0
86.94,88.32,-1.38,8,1610,0,new_device,same_city,0
44.0,47.76,-3.76,8,1292,1,trusted_device,same_city,0
240.54,204.12,36.43,5,368,0,new_device,same_city,0
106.05,77.46,28.59,2,500,0,trusted_device,different_city,0
124.89,152.65,-27.75,2,421,0,trusted_device,same_city,0
222.27,163.64,58.63,6,782,0,trusted_device,same_city,0
112.3,139.43,-27.13,2,449,0,trusted_device,same_city,0
64.93,127.94,-63.01,3,26,0,trusted_device,same_city,0
77.66,126.74,-49.09,0,85,0,trusted_device,same_city,0
71.16,67.56,3.6,16,1663,0,new_device,same_city,0
67.63,73.63,-6.01,2,156,0,new_device,same_city,0
29.78,26.38,3.4,0,66,1,trusted_device,same_city,0
29.15,51.95,-22.8,2,841,1,trusted_device,same_city,0
123.17,136.26,-13.09,3,232,0,trusted_device,same_city,0
78.2,91.15,-12.95,0,310,0,trusted_device,same_city,0
203.93,159.62,44.31,0,496,0,trusted_device,same_city,0
52.62,55.53,-2.91,9,1212,0,trusted_device,same_city,0
363.64,51.59,312.05,30,52,1,emulated_device,different_city,1
94.56,101.5,-6.94,2,63,0,trusted_device,same_city,0
48.15,63.56,-15.41,14,1644,0,trusted_device,same_city,0
122.93,135.26,-12.33,1,313,0,trusted_device,same_city,0
92.8,92.47,0.33,1,195,0,trusted_device,same_city,0
103.02,106.31,-3.29,1,447,0,trusted_device,same_city,0
149.02,136.5,12.52,0,276,1,trusted_device,same_city,0
96.48,77.42,19.06,15,2115,0,trusted_device,same_city,0
68.92,98.19,-29.28,2,74,0,trusted_device,different_city,0
26.56,21.25,5.31,0,59,0,trusted_device,same_city,0
46.68,53.87,-7.2,12,2337,0,trusted_device,same_city,0
289.28,266.61,22.67,3,738,0,trusted_device,same_city,0
18.28,37.32,-19.04,1,45,0,trusted_device,different_city,0
72.34,78.37,-6.02,6,215,0,trusted_device,same_city,0
63.08,62.16,0.92,14,1645,0,emulated_device,same_city,0
48.04,84.85,-36.81,3,37,1,trusted_device,different_city,0
68.93,75.41,-6.48,10,1293,0,trusted_device,same_city,0
68.59,87.71,-19.11,0,89,0,trusted_device,same_city,0
746.65,84.94,661.71,42,80,1,emulated_device,different_city,1
77.9,71.57,6.32,5,905,0,new_device,same_city,0
70.69,46.72,23.97,2,30,0,new_device,same_city,0
87.42,86.62,0.8,17,1931,0,trusted_device,same_city,0
485.47,71.3,414.17,58,2526,1,emulated_device,different_city,1
95.07,113.24,-18.17,9,1690,0,trusted_device,same_city,0
252.07,231.89,20.18,5,660,0,trusted_device,same_city,0
96.77,97.59,-0.82,19,733,0,trusted_device,same_city,0
84.78,96.16,-11.38,1,226,0,trusted_device,same_city,0
21.06,41.65,-20.59,7,1226,0,trusted_device,same_city,0
150.74,117.76,32.98,3,491,1,trusted_device,same_city,0
96.62,86.67,9.95,13,1297,0,trusted_device,same_city,0
129.26,180.7,-51.44,1,406,1,trusted_device,same_city,0
53.99,57.89,-3.89,0,167,0,emulated_device,same_city,0
85.37,83.07,2.3,3,1330,0,trusted_device,same_city,0
69.3,64.42,4.88,14,1089,0,trusted_device,same_city,0
35.22,38.05,-2.83,3,51,1,trusted_device,same_city,0
49.19,45.38,3.81,1,80,1,new_device,same_city,0
61.99,52.74,9.25,1,828,0,trusted_device,same_city,0
93.84,120.31,-26.47,7,239,1,trusted_device,same_city,0
14.67,32.64,-17.97,1,6,1,trusted_device,same_city,0
41.9,45.5,-3.6,5,1286,0,trusted_device,same_city,0
277.31,288.02,-10.7,4,1292,0,trusted_device,same_city,0
56.51,64.47,-7.96,2,90,0,trusted_device,same_city,0
39.45,39.05,0.4,15,2756,0,new_device,same_city,0
197.58,161.61,35.98,0,412,0,trusted_device,same_city,0
28.85,30.98,-2.12,1,884,0,trusted_device,same_city,0
170.14,171.21,-1.07,1,632,1,trusted_device,same_city,0
79.94,85.24,-5.29,9,2418,0,trusted_device,same_city,0
115.49,106.58,8.91,17,1044,0,trusted_device,same_city,0
90.89,82.05,8.83,6,852,0,trusted_device,same_city,0
104.11,108.5,-4.39,0,76,0,trusted_device,same_city,0
59.95,57.14,2.82,17,1849,0,trusted_device,same_city,0
1135.21,143.91,991.3,35,641,1,trusted_device,different_city,1
56.82,59.36,-2.54,16,890,0,trusted_device,same_city,0
93.81,94.28,-0.46,7,1616,0,trusted_device,same_city,0
48.43,33.63,14.8,0,63,0,trusted_device,same_city,0
69.72,87.95,-18.24,3,567,0,trusted_device,same_city,0
109.75,115.5,-5.75,11,2384,0,trusted_device,same_city,0
43.55,38.41,5.13,15,2707,0,new_device,same_city,0
104.14,130.36,-26.22,2,64,0,trusted_device,different_city,0
1079.41,162.05,917.36,26,1244,1,new_device,same_city,1
33.92,30.58,3.34,3,44,0,trusted_device,same_city,0
42.53,42.38,0.15,10,2441,0,trusted_device,different_city,0
169.75,194.13,-24.37,2,1150,0,trusted_device,same_city,0
886.39,221.23,665.16,59,1001,1,trusted_device,different_city,1
39.4,36.97,2.43,6,37,1,trusted_device,same_city,0
104.25,91.5,12.76,1,369,0,trusted_device,same_city,0
9.88,14.19,-4.31,0,41,0,new_device,same_city,0
129.48,130.2,-0.72,1,86,0,trusted_device,same_city,0
78.62,75.11,3.51,0,161,0,trusted_device,same_city,0
494.22,66.82,427.4,15,102,1,emulated_device,same_city,1
92.07,89.42,2.65,10,2085,0,trusted_device,same_city,0
43.6,34.31,9.29,2,1090,0,trusted_device,same_city,0
37.94,42.54,-4.6,11,2717,0,trusted_device,same_city,0
30.39,30.2,0.19,4,240,0,trusted_device,different_city,0
86.24,101.59,-15.35,1,57,0,trusted_device,different_city,0
87.61,106.78,-19.17,4,246,0,trusted_device,same_city,0
36.58,25.33,11.25,2,49,0,trusted_device,same_city,0
100.45,82.14,18.3,16,2049,1,trusted_device,same_city,0
207.27,161.02,46.25,3,58,0,trusted_device,same_city,0
33.64,64.63,-30.99,4,33,0,trusted_device,same_city,0
112.52,94.19,18.33,0,60,1,new_device,same_city,0
68.42,77.47,-9.05,7,1297,0,new_device,same_city,0
650.54,69.98,580.56,45,1660,1,emulated_device,different_city,1
142.86,131.88,10.98,2,85,0,trusted_device,same_city,0
68.55,68.17,0.38,5,1219,0,trusted_device,same_city,0
111.99,117.67,-5.68,5,355,1,trusted_device,same_city,0
477.92,410.76,67.17,2,1195,0,trusted_device,same_city,0
95.69,92.08,3.61,3,54,1,trusted_device,same_city,0
618.28,135.15,483.13,23,58,1,new_device,same_city,1
41.91,49.07,-7.17,2,20,0,trusted_device,different_city,0
86.81,75.76,11.05,16,1654,0,trusted_device,same_city,0
45.98,41.61,4.38,0,85,0,trusted_device,same_city,0
342.69,395.25,-52.56,5,892,0,trusted_device,same_city,0
180.69,198.76,-18.07,4,879,0,trusted_device,same_city,0
37.81,34.03,3.78,3,41,0,trusted_device,same_city,0
98.17,88.31,9.86,15,1810,0,trusted_device,same_city,0
113.28,101.4,11.88,17,2513,0,trusted_device,same_city,0
243.11,258.0,-14.89,0,352,0,trusted_device,same_city,0
173.17,158.4,14.78,2,465,0,trusted_device,same_city,0
64.1,72.54,-8.44,10,671,0,trusted_device,same_city,0
109.56,111.3,-1.74,2,97,0,trusted_device,same_city,0
591.47,89.04,502.43,62,722,1,new_device,different_city,1
174.45,129.72,44.73,2,310,0,trusted_device,same_city,0
89.8,90.5,-0.7,4,488,0,trusted_device,same_city,0
49.87,47.53,2.35,3,59,0,trusted_device,same_city,0
403.6,421.47,-17.88,3,1065,0,trusted_device,same_city,0
447.13,434.6,12.53,3,371,0,trusted_device,same_city,0
646.26,140.38,505.88,10,317,1,trusted_device,different_city,1
103.01,102.92,0.09,11,2689,0,trusted_device,different_city,0
32.8,34.28,-1.48,5,22,1,trusted_device,same_city,0
94.56,93.64,0.92,0,200,0,trusted_device,same_city,0
54.72,58.43,-3.7,18,1772,0,trusted_device,different_city,0
142.46,165.99,-23.53,5,821,0,trusted_device,same_city,0
69.69,64.47,5.22,8,109,0,trusted_device,same_city,0
112.62,95.1,17.53,0,284,0,trusted_device,same_city,0
66.26,63.8,2.46,10,840,0,trusted_device,same_city,0
408.68,428.58,-19.9,2,850,0,trusted_device,same_city,0
101.53,102.64,-1.11,0,22,0,emulated_device,same_city,0
71.1,66.48,4.62,17,1641,0,trusted_device,same_city,0
91.12,64.03,27.09,4,27,0,trusted_device,same_city,0
297.21,346.29,-49.08,5,1218,1,new_device,same_city,0
88.32,115.23,-26.91,3,313,0,trusted_device,same_city,0
123.92,104.48,19.44,11,2684,0,trusted_device,same_city,0
59.55,59.89,-0.34,0,276,1,new_device,same_city,0
299.53,275.54,23.99,2,1288,0,trusted_device,same_city,0
70.57,67.72,2.85,5,42,0,new_device,same_city,0
214.55,220.2,-5.64,4,392,0,trusted_device,different_city,0
56.07,60.0,-3.92,15,691,0,trusted_device,same_city,0
329.38,336.77,-7.39,2,648,0,trusted_device,same_city,0
96.22,118.04,-21.82,3,262,0,trusted_device,same_city,0
80.27,72.42,7.85,13,663,0,trusted_device,same_city,0
116.64,162.72,-46.08,2,1225,0,trusted_device,same_city,0
116.15,123.01,-6.86,0,328,0,trusted_device,same_city,0
421.81,446.26,-24.45,2,376,0,trusted_device,same_city,0
94.78,87.64,7.13,11,2414,0,trusted_device,same_city,0
89.9,83.32,6.58,5,735,1,trusted_device,same_city,0
53.95,58.54,-4.59,2,59,1,trusted_device,same_city,0
95.73,102.76,-7.02,16,2178,0,trusted_device,same_city,0
258.85,289.42,-30.57,2,1285,0,trusted_device,same_city,0
78.12,67.74,10.38,3,121,0,trusted_device,same_city,0
48.47,46.67,1.8,4,1283,0,trusted_device,same_city,0
205.19,177.91,27.28,3,819,1,trusted_device,different_city,0
34.96,41.4,-6.45,2,72,0,new_device,different_city,0
162.42,138.83,23.58,0,79,0,trusted_device,same_city,0
460.69,75.54,385.15,65,1334,1,emulated_device,different_city,1
121.66,106.63,15.03,0,37,0,trusted_device,same_city,0
100.73,82.78,17.95,8,1476,0,emulated_device,same_city,0
437.37,440.9,-3.53,2,1070,0,new_device,same_city,0
80.16,174.01,-93.85,1,455,0,trusted_device,same_city,0
96.3,95.04,1.26,8,774,0,trusted_device,same_city,0
44.47,43.89,0.58,3,82,1,trusted_device,same_city,0
